value,count,ctmmlabel,class,occu
9,738.00000000000,cj,rich,low
9,116.00000000000,eb,edge,low
9,1.00000000000,ds,rich,low
9,3.00000000000,ds,poor,low
9,1.00000000000,dr,poor,low
9,8.00000000000,dq,rich,low
9,3.00000000000,dq,edge,low
9,8.00000000000,dp,rich,low
9,3.00000000000,dp,edge,low
9,374.00000000000,dn,rich,low
9,92.00000000000,dn,poor,low
9,143.00000000000,dn,edge,low
9,11.00000000000,dj,poor,low
9,1.00000000000,de,poor,low
9,6.00000000000,dc,rich,low
9,29.00000000000,dc,poor,low
9,1.00000000000,dc,edge,low
9,1.00000000000,db,rich,low
9,1.00000000000,db,edge,low
9,2984.00000000000,dm,poor,low
9,1554.00000000000,dl,poor,low
9,38071.00000000000,dk,poor,low
9,156.00000000000,dk,edge,low
10,12549.00000000000,az,rich,low
10,21335.00000000000,az,poor,low
10,2762.00000000000,az,edge,low
10,11.00000000000,av,rich,low
10,1.00000000000,av,edge,low
10,2159.00000000000,as,rich,low
10,25.00000000000,ar,rich,low
10,10.00000000000,ar,edge,low
10,3.00000000000,ar,crop,low
10,32973.00000000000,am,rich,low
10,21128.00000000000,am,poor,low
10,4547.00000000000,am,edge,low
10,2.00000000000,am,crop,low
10,98297.00000000000,ak,rich,low
10,17734.00000000000,ak,poor,low
10,3164.00000000000,ak,edge,low
10,298.00000000000,aj,rich,low
10,22.00000000000,ag,rich,low
10,17.00000000000,ag,crop,low
10,2.00000000000,ae,rich,low
10,1.00000000000,ae,crop,low
10,3403.00000000000,ac,rich,low
10,1564.00000000000,ac,poor,low
10,489.00000000000,ac,edge,low
10,138.00000000000,ac,crop,low
10,1.00000000000,bx,rich,low
10,5.00000000000,bx,crop,low
10,492.00000000000,bt,rich,low
10,356.00000000000,bt,edge,low
10,3.00000000000,bs,edge,low
10,5.00000000000,bp,rich,low
10,51.00000000000,bn,rich,low
10,37.00000000000,bn,edge,low
10,1.00000000000,bm,edge,low
10,416932.00000000000,bl,rich,low
10,31753.00000000000,bl,poor,low
10,45389.00000000000,bl,edge,low
10,75549.00000000000,bl,crop,low
10,12.00000000000,cz,crop,low
10,1.00000000000,cx,rich,low
10,16.00000000000,cv,rich,low
10,2.00000000000,cv,edge,low
10,45.00000000000,cm,rich,low
10,2.00000000000,cl,rich,low
10,1.00000000000,ck,rich,low
10,156.00000000000,cf,rich,low
10,171.00000000000,cf,poor,low
10,41.00000000000,cf,edge,low
10,27.00000000000,ce,rich,low
10,3.00000000000,ce,edge,low
10,1.00000000000,cd,poor,low
10,10.00000000000,cc,poor,low
10,27.00000000000,cb,rich,low
10,34.00000000000,cb,crop,low
10,8.00000000000,ca,rich,low
10,1.00000000000,ca,edge,low
10,3.00000000000,ca,crop,low
10,404.00000000000,cg,rich,low
10,1.00000000000,ci,rich,low
10,43.00000000000,cj,edge,low
10,16.00000000000,cj,poor,low
10,17.00000000000,cj,rich,low
10,42.00000000000,eb,edge,low
10,1.00000000000,ds,poor,low
10,2.00000000000,dq,rich,low
10,1.00000000000,dq,poor,low
10,1.00000000000,dq,edge,low
10,2.00000000000,dp,rich,low
10,1.00000000000,dp,poor,low
10,1.00000000000,dp,edge,low
10,179.00000000000,dn,rich,low
10,58.00000000000,dn,poor,low
10,89.00000000000,dn,edge,low
10,8.00000000000,dj,poor,low
10,9.00000000000,dc,rich,low
10,22.00000000000,dc,poor,low
10,4.00000000000,db,rich,low
10,2536.00000000000,dm,poor,low
10,1239.00000000000,dl,poor,low
10,27684.00000000000,dk,poor,low
10,86.00000000000,dk,edge,low
11,10961.00000000000,az,rich,low
11,21378.00000000000,az,poor,low
11,2605.00000000000,az,edge,low
11,1.00000000000,aw,rich,low
11,12.00000000000,av,rich,low
11,529.00000000000,as,rich,low
11,23.00000000000,ar,rich,low
11,6.00000000000,ar,edge,low
11,1.00000000000,ar,crop,low
11,2.00000000000,aq,crop,low
11,26997.00000000000,am,rich,low
11,19310.00000000000,am,poor,low
11,4214.00000000000,am,edge,low
11,88079.00000000000,ak,rich,low
11,14155.00000000000,ak,poor,low
11,2907.00000000000,ak,edge,low
11,117.00000000000,aj,rich,low
11,17.00000000000,ag,rich,low
11,15.00000000000,ag,crop,low
11,1.00000000000,ae,rich,low
11,3.00000000000,ae,crop,low
11,3227.00000000000,ac,rich,low
11,1437.00000000000,ac,poor,low
11,413.00000000000,ac,edge,low
11,120.00000000000,ac,crop,low
11,2.00000000000,bx,rich,low
11,1.00000000000,bx,crop,low
11,87.00000000000,bt,rich,low
11,35.00000000000,bt,edge,low
11,3.00000000000,bs,edge,low
11,2.00000000000,bp,rich,low
11,45.00000000000,bn,rich,low
11,24.00000000000,bn,edge,low
11,301008.00000000000,bl,rich,low
11,30742.00000000000,bl,poor,low
11,29231.00000000000,bl,edge,low
11,24059.00000000000,bl,crop,low
11,1.00000000000,cz,crop,low
11,1.00000000000,cx,rich,low
11,12.00000000000,cv,rich,low
11,1.00000000000,cv,poor,low
11,1.00000000000,cv,edge,low
11,40.00000000000,cm,rich,low
11,1.00000000000,cm,edge,low
11,1.00000000000,cl,rich,low
11,1.00000000000,ck,rich,low
11,65.00000000000,cf,rich,low
11,106.00000000000,cf,poor,low
11,13.00000000000,cf,edge,low
11,5.00000000000,ce,rich,low
11,1.00000000000,ce,edge,low
11,12.00000000000,cc,poor,low
11,20.00000000000,cb,rich,low
11,30.00000000000,cb,crop,low
11,3.00000000000,ca,rich,low
11,1.00000000000,ca,crop,low
11,319.00000000000,cg,rich,low
11,1.00000000000,ci,rich,low
11,14.00000000000,cj,rich,low
11,16.00000000000,eb,edge,low
11,1.00000000000,ds,poor,low
11,1.00000000000,dr,poor,low
11,2.00000000000,dq,rich,low
11,2.00000000000,dq,poor,low
11,1.00000000000,dq,edge,low
11,2.00000000000,dp,rich,low
11,2.00000000000,dp,poor,low
11,1.00000000000,dp,edge,low
11,107.00000000000,dn,rich,low
11,29.00000000000,dn,poor,low
11,54.00000000000,dn,edge,low
11,9.00000000000,dj,poor,low
11,3.00000000000,dc,rich,low
11,15.00000000000,dc,poor,low
11,1.00000000000,dc,edge,low
11,3.00000000000,db,rich,low
11,1.00000000000,db,edge,low
11,2157.00000000000,dm,poor,low
11,1040.00000000000,dl,poor,low
11,21725.00000000000,dk,poor,low
11,100.00000000000,dk,edge,low
12,8871.00000000000,az,rich,low
12,22470.00000000000,az,poor,low
12,2365.00000000000,az,edge,low
12,6.00000000000,av,rich,low
12,14.00000000000,as,rich,low
12,23.00000000000,ar,rich,low
12,2.00000000000,ar,edge,low
12,5.00000000000,ar,crop,low
12,2.00000000000,aq,crop,low
12,21593.00000000000,am,rich,low
12,16552.00000000000,am,poor,low
12,3605.00000000000,am,edge,low
12,79570.00000000000,ak,rich,low
12,10789.00000000000,ak,poor,low
12,2748.00000000000,ak,edge,low
12,23.00000000000,aj,rich,low
12,15.00000000000,ag,rich,low
12,3.00000000000,ag,crop,low
12,3091.00000000000,ac,rich,low
12,1297.00000000000,ac,poor,low
12,424.00000000000,ac,edge,low
12,112.00000000000,ac,crop,low
12,1.00000000000,bx,rich,low
12,1.00000000000,bx,crop,low
12,10.00000000000,bt,rich,low
12,6.00000000000,bt,edge,low
12,1.00000000000,bs,rich,low
12,2.00000000000,bs,edge,low
12,1.00000000000,bp,rich,low
12,33.00000000000,bn,rich,low
12,15.00000000000,bn,edge,low
12,161393.00000000000,bl,rich,low
12,62205.00000000000,bl,poor,low
12,26744.00000000000,bl,edge,low
12,14307.00000000000,bl,crop,low
12,10.00000000000,cv,rich,low
12,2.00000000000,cv,edge,low
12,1.00000000000,cr,crop,low
12,23.00000000000,cm,rich,low
12,1.00000000000,cl,rich,low
12,43.00000000000,cf,rich,low
12,51.00000000000,cf,poor,low
12,6.00000000000,cf,edge,low
12,3.00000000000,ce,rich,low
12,1.00000000000,ce,edge,low
12,2.00000000000,cd,poor,low
12,10.00000000000,cc,poor,low
12,16.00000000000,cb,rich,low
12,20.00000000000,cb,crop,low
12,7.00000000000,ca,rich,low
12,2.00000000000,ca,edge,low
12,2.00000000000,ca,crop,low
12,265.00000000000,cg,rich,low
12,1.00000000000,dv,rich,low
12,1.00000000000,du,rich,low
12,2.00000000000,dq,rich,low
12,1.00000000000,dq,poor,low
12,1.00000000000,dq,edge,low
12,2.00000000000,dp,rich,low
12,1.00000000000,dp,poor,low
12,1.00000000000,dp,edge,low
12,68.00000000000,dn,rich,low
12,19.00000000000,dn,poor,low
12,26.00000000000,dn,edge,low
12,12.00000000000,dj,poor,low
12,1.00000000000,de,poor,low
12,7.00000000000,dc,rich,low
12,18.00000000000,dc,poor,low
12,1.00000000000,dc,edge,low
12,3.00000000000,db,rich,low
12,1838.00000000000,dm,poor,low
12,911.00000000000,dl,poor,low
12,16242.00000000000,dk,poor,low
12,145.00000000000,dk,edge,low
13,7228.00000000000,az,rich,low
13,23224.00000000000,az,poor,low
13,2293.00000000000,az,edge,low
13,5.00000000000,av,rich,low
13,1.00000000000,av,edge,low
13,1.00000000000,as,rich,low
13,12.00000000000,ar,rich,low
13,7.00000000000,ar,edge,low
13,5.00000000000,ar,crop,low
13,16711.00000000000,am,rich,low
13,13311.00000000000,am,poor,low
13,2913.00000000000,am,edge,low
13,71372.00000000000,ak,rich,low
13,8599.00000000000,ak,poor,low
13,2678.00000000000,ak,edge,low
13,3.00000000000,aj,rich,low
13,11.00000000000,ag,rich,low
13,6.00000000000,ag,crop,low
13,1.00000000000,ae,crop,low
13,3026.00000000000,ac,rich,low
13,1266.00000000000,ac,poor,low
13,319.00000000000,ac,edge,low
13,95.00000000000,ac,crop,low
13,1.00000000000,bx,crop,low
13,2.00000000000,bt,rich,low
13,1.00000000000,bs,rich,low
13,1.00000000000,bs,edge,low
13,1.00000000000,bp,rich,low
13,19.00000000000,bn,rich,low
13,19.00000000000,bn,edge,low
13,89247.00000000000,bl,rich,low
13,33082.00000000000,bl,poor,low
13,18723.00000000000,bl,edge,low
13,1606.00000000000,bl,crop,low
13,1.00000000000,cz,crop,low
13,8.00000000000,cv,rich,low
13,2.00000000000,cv,poor,low
13,1.00000000000,cv,edge,low
13,2.00000000000,cr,crop,low
13,21.00000000000,cm,rich,low
13,2.00000000000,cm,edge,low
13,29.00000000000,cf,rich,low
13,39.00000000000,cf,poor,low
13,6.00000000000,cf,edge,low
13,3.00000000000,ce,rich,low
13,1.00000000000,ce,edge,low
13,1.00000000000,cd,poor,low
13,1.00000000000,cc,poor,low
13,23.00000000000,cb,rich,low
13,12.00000000000,cb,crop,low
13,2.00000000000,ca,rich,low
13,1.00000000000,ca,crop,low
13,223.00000000000,cg,rich,low
13,16.00000000000,cj,edge,low
13,1.00000000000,ds,poor,low
13,2.00000000000,dr,poor,low
13,3.00000000000,dq,rich,low
13,2.00000000000,dq,edge,low
13,3.00000000000,dp,rich,low
13,2.00000000000,dp,edge,low
13,59.00000000000,dn,rich,low
13,7.00000000000,dn,poor,low
13,5.00000000000,dn,edge,low
13,7.00000000000,dj,poor,low
13,1.00000000000,de,poor,low
13,5.00000000000,dc,rich,low
13,7.00000000000,dc,poor,low
13,1.00000000000,db,rich,low
13,1.00000000000,db,poor,low
13,1494.00000000000,dm,poor,low
13,760.00000000000,dl,poor,low
13,10748.00000000000,dk,poor,low
13,227.00000000000,dk,edge,low
14,12173.00000000000,az,rich,low
14,14799.00000000000,az,poor,low
14,4914.00000000000,az,edge,low
14,2.00000000000,av,rich,low
14,1.00000000000,as,rich,low
14,13.00000000000,ar,rich,low
14,6.00000000000,ar,edge,low
14,12084.00000000000,am,rich,low
14,10157.00000000000,am,poor,low
14,2379.00000000000,am,edge,low
14,64216.00000000000,ak,rich,low
14,6752.00000000000,ak,poor,low
14,2551.00000000000,ak,edge,low
14,1.00000000000,aj,rich,low
14,7.00000000000,ag,rich,low
14,5.00000000000,ag,crop,low
14,1.00000000000,ae,crop,low
14,3021.00000000000,ac,rich,low
14,1156.00000000000,ac,poor,low
14,352.00000000000,ac,edge,low
14,72.00000000000,ac,crop,low
14,1.00000000000,bx,rich,low
14,2.00000000000,bx,crop,low
14,2.00000000000,bt,rich,low
14,2.00000000000,bs,rich,low
14,12.00000000000,bn,rich,low
14,11.00000000000,bn,edge,low
14,1.00000000000,bm,edge,low
14,33897.00000000000,bl,rich,low
14,9487.00000000000,bl,poor,low
14,9093.00000000000,bl,edge,low
14,22.00000000000,bl,crop,low
14,1.00000000000,cx,rich,low
14,6.00000000000,cv,rich,low
14,3.00000000000,cv,edge,low
14,1.00000000000,cr,crop,low
14,14.00000000000,cm,rich,low
14,1.00000000000,cm,edge,low
14,1.00000000000,cl,edge,low
14,1.00000000000,ck,rich,low
14,18.00000000000,cf,rich,low
14,25.00000000000,cf,poor,low
14,4.00000000000,ce,rich,low
14,1.00000000000,ce,edge,low
14,1.00000000000,cd,poor,low
14,5.00000000000,cc,poor,low
14,10.00000000000,cb,rich,low
14,12.00000000000,cb,crop,low
14,6.00000000000,ca,rich,low
14,1.00000000000,ca,edge,low
14,2.00000000000,ca,crop,low
14,204.00000000000,cg,rich,low
14,1.00000000000,ci,rich,low
14,1.00000000000,ds,rich,low
14,1.00000000000,ds,poor,low
14,1.00000000000,dq,rich,low
14,1.00000000000,dq,poor,low
14,1.00000000000,dp,rich,low
14,1.00000000000,dp,poor,low
14,47.00000000000,dn,rich,low
14,5.00000000000,dn,poor,low
14,9.00000000000,dn,edge,low
14,4.00000000000,dj,poor,low
14,6.00000000000,dc,rich,low
14,11.00000000000,dc,poor,low
14,1.00000000000,db,rich,low
14,1149.00000000000,dm,poor,low
14,682.00000000000,dl,poor,low
14,5983.00000000000,dk,poor,low
14,399.00000000000,dk,edge,low
15,17346.00000000000,az,rich,low
15,12337.00000000000,az,poor,low
15,910.00000000000,az,edge,low
15,2.00000000000,av,rich,low
15,13.00000000000,ar,rich,low
15,7.00000000000,ar,edge,low
15,8242.00000000000,am,rich,low
15,7448.00000000000,am,poor,low
15,1661.00000000000,am,edge,low
15,57644.00000000000,ak,rich,low
15,5221.00000000000,ak,poor,low
15,2484.00000000000,ak,edge,low
15,9.00000000000,ag,rich,low
15,5.00000000000,ag,crop,low
15,1.00000000000,ae,rich,low
15,3233.00000000000,ac,rich,low
15,989.00000000000,ac,poor,low
15,230.00000000000,ac,edge,low
15,72.00000000000,ac,crop,low
15,1.00000000000,bx,crop,low
15,1.00000000000,bp,rich,low
15,14.00000000000,bn,rich,low
15,15.00000000000,bn,edge,low
15,1.00000000000,bm,edge,low
15,5210.00000000000,bl,rich,low
15,2548.00000000000,bl,edge,low
15,88.00000000000,bl,crop,low
15,5.00000000000,cv,rich,low
15,1.00000000000,cv,poor,low
15,17.00000000000,cm,rich,low
15,1.00000000000,cm,edge,low
15,14.00000000000,cf,rich,low
15,23.00000000000,cf,poor,low
15,2.00000000000,ce,rich,low
15,1.00000000000,cd,poor,low
15,7.00000000000,cc,poor,low
15,5.00000000000,cb,rich,low
15,19.00000000000,cb,crop,low
15,2.00000000000,ca,rich,low
15,3.00000000000,ca,crop,low
15,163.00000000000,cg,rich,low
15,1.00000000000,dq,poor,low
15,1.00000000000,dp,poor,low
15,30.00000000000,dn,rich,low
15,1.00000000000,dn,poor,low
15,2.00000000000,dn,edge,low
15,2.00000000000,dj,poor,low
15,2.00000000000,dc,rich,low
15,7.00000000000,dc,poor,low
15,826.00000000000,dm,poor,low
15,628.00000000000,dl,poor,low
15,2691.00000000000,dk,poor,low
15,239.00000000000,dk,edge,low
16,17153.00000000000,az,rich,low
16,10977.00000000000,az,poor,low
16,1061.00000000000,az,edge,low
16,3.00000000000,av,rich,low
16,12.00000000000,ar,rich,low
16,5.00000000000,ar,edge,low
16,2.00000000000,ar,crop,low
16,4997.00000000000,am,rich,low
16,5418.00000000000,am,poor,low
16,1146.00000000000,am,edge,low
16,51900.00000000000,ak,rich,low
16,3959.00000000000,ak,poor,low
16,2360.00000000000,ak,edge,low
16,3.00000000000,ag,rich,low
16,3.00000000000,ag,crop,low
16,1.00000000000,ae,rich,low
16,2902.00000000000,ac,rich,low
16,1097.00000000000,ac,poor,low
16,287.00000000000,ac,edge,low
16,57.00000000000,ac,crop,low
16,1.00000000000,bx,rich,low
16,1.00000000000,bt,rich,low
16,1.00000000000,bs,edge,low
16,8.00000000000,bn,rich,low
16,12.00000000000,bn,edge,low
16,70.00000000000,bl,rich,low
16,110.00000000000,bl,edge,low
16,38.00000000000,bl,crop,low
16,4.00000000000,cv,rich,low
16,1.00000000000,cv,poor,low
16,1.00000000000,cv,edge,low
16,12.00000000000,cm,rich,low
16,1.00000000000,cl,rich,low
16,1.00000000000,cl,edge,low
16,6.00000000000,cf,rich,low
16,13.00000000000,cf,poor,low
16,1.00000000000,ce,rich,low
16,4.00000000000,cc,poor,low
16,12.00000000000,cb,rich,low
16,6.00000000000,cb,crop,low
16,4.00000000000,ca,rich,low
16,1.00000000000,ca,edge,low
16,1.00000000000,ca,crop,low
16,133.00000000000,cg,rich,low
16,1.00000000000,ea,rich,low
16,1.00000000000,dz,rich,low
16,3.00000000000,dq,rich,low
16,4.00000000000,dq,poor,low
16,3.00000000000,dp,rich,low
16,4.00000000000,dp,poor,low
16,26.00000000000,dn,rich,low
16,5.00000000000,dn,poor,low
16,1.00000000000,dn,edge,low
16,3.00000000000,dj,poor,low
16,1.00000000000,de,poor,low
16,4.00000000000,dc,rich,low
16,7.00000000000,dc,poor,low
16,538.00000000000,dm,poor,low
16,523.00000000000,dl,poor,low
16,693.00000000000,dk,poor,low
16,118.00000000000,dk,edge,low
17,16819.00000000000,az,rich,low
17,9483.00000000000,az,poor,low
17,1312.00000000000,az,edge,low
17,2.00000000000,av,rich,low
17,8.00000000000,ar,rich,low
17,2.00000000000,ar,edge,low
17,3432.00000000000,am,rich,low
17,2996.00000000000,am,poor,low
17,714.00000000000,am,edge,low
17,46736.00000000000,ak,rich,low
17,3016.00000000000,ak,poor,low
17,2212.00000000000,ak,edge,low
17,7.00000000000,ag,rich,low
17,3.00000000000,ag,crop,low
17,2462.00000000000,ac,rich,low
17,1438.00000000000,ac,poor,low
17,275.00000000000,ac,edge,low
17,68.00000000000,ac,crop,low
17,1.00000000000,bx,crop,low
17,1.00000000000,bs,edge,low
17,1.00000000000,bp,rich,low
17,7.00000000000,bn,rich,low
17,8.00000000000,bn,edge,low
17,1.00000000000,bl,rich,low
17,2.00000000000,bl,edge,low
17,1.00000000000,bl,crop,low
17,1.00000000000,cx,rich,low
17,1.00000000000,cv,edge,low
17,1.00000000000,cs,crop,low
17,16.00000000000,cm,rich,low
17,1.00000000000,cm,edge,low
17,2.00000000000,cl,edge,low
17,1.00000000000,ck,rich,low
17,6.00000000000,cf,rich,low
17,8.00000000000,cf,poor,low
17,1.00000000000,ce,rich,low
17,1.00000000000,cd,poor,low
17,5.00000000000,cc,poor,low
17,7.00000000000,cb,rich,low
17,8.00000000000,cb,crop,low
17,3.00000000000,ca,rich,low
17,2.00000000000,ca,edge,low
17,1.00000000000,ca,crop,low
17,126.00000000000,cg,rich,low
17,1.00000000000,ci,rich,low
17,8.00000000000,cj,edge,low
17,6.00000000000,cj,rich,low
17,1.00000000000,ds,poor,low
17,2.00000000000,dq,rich,low
17,2.00000000000,dp,rich,low
17,23.00000000000,dn,rich,low
17,1.00000000000,dn,poor,low
17,1.00000000000,dn,edge,low
17,3.00000000000,dj,poor,low
17,3.00000000000,dc,rich,low
17,3.00000000000,dc,poor,low
17,1.00000000000,db,edge,low
17,318.00000000000,dm,poor,low
17,491.00000000000,dl,poor,low
17,137.00000000000,dk,poor,low
17,40.00000000000,dk,edge,low
18,16606.00000000000,az,rich,low
18,7752.00000000000,az,poor,low
18,1668.00000000000,az,edge,low
18,3.00000000000,av,rich,low
18,1.00000000000,as,rich,low
18,10.00000000000,ar,rich,low
18,3.00000000000,ar,edge,low
18,2204.00000000000,am,rich,low
18,1444.00000000000,am,poor,low
18,371.00000000000,am,edge,low
18,41970.00000000000,ak,rich,low
18,2231.00000000000,ak,poor,low
18,2149.00000000000,ak,edge,low
18,4.00000000000,ag,rich,low
18,4.00000000000,ag,crop,low
18,1.00000000000,ae,crop,low
18,2085.00000000000,ac,rich,low
18,1595.00000000000,ac,poor,low
18,401.00000000000,ac,edge,low
18,74.00000000000,ac,crop,low
18,1.00000000000,bx,crop,low
18,1.00000000000,bt,rich,low
18,1.00000000000,bs,rich,low
18,2.00000000000,bs,edge,low
18,4.00000000000,bn,rich,low
18,12.00000000000,bn,edge,low
18,1.00000000000,cx,rich,low
18,3.00000000000,cv,rich,low
18,1.00000000000,cv,poor,low
18,10.00000000000,cm,rich,low
18,1.00000000000,ck,rich,low
18,10.00000000000,cf,rich,low
18,7.00000000000,cf,poor,low
18,1.00000000000,cf,edge,low
18,1.00000000000,cd,poor,low
18,5.00000000000,cc,poor,low
18,9.00000000000,cb,rich,low
18,9.00000000000,cb,crop,low
18,2.00000000000,ca,rich,low
18,127.00000000000,cg,rich,low
18,1.00000000000,ci,rich,low
18,3.00000000000,dq,edge,low
18,3.00000000000,dp,edge,low
18,25.00000000000,dn,rich,low
18,2.00000000000,dn,poor,low
18,2.00000000000,dj,poor,low
18,2.00000000000,dc,rich,low
18,9.00000000000,dc,poor,low
18,1.00000000000,db,rich,low
18,1.00000000000,db,edge,low
18,138.00000000000,dm,poor,low
18,436.00000000000,dl,poor,low
18,37.00000000000,dk,poor,low
18,3.00000000000,dk,edge,low
19,16423.00000000000,az,rich,low
19,5570.00000000000,az,poor,low
19,2302.00000000000,az,edge,low
19,1.00000000000,av,rich,low
19,1.00000000000,as,rich,low
19,11.00000000000,ar,rich,low
19,2.00000000000,ar,edge,low
19,1.00000000000,ar,crop,low
19,922.00000000000,am,rich,low
19,612.00000000000,am,poor,low
19,155.00000000000,am,edge,low
19,37875.00000000000,ak,rich,low
19,1633.00000000000,ak,poor,low
19,2004.00000000000,ak,edge,low
19,7.00000000000,ag,rich,low
19,1.00000000000,ag,crop,low
19,3.00000000000,ae,crop,low
19,1697.00000000000,ac,rich,low
19,2162.00000000000,ac,poor,low
19,217.00000000000,ac,edge,low
19,64.00000000000,ac,crop,low
19,1.00000000000,bx,rich,low
19,1.00000000000,bs,edge,low
