"","X","Date","Time","Channel","BPM","Antenna","Power","Tower","L_ID","L_Lat","L_Long","L_N","L_E","T_Lat","T_Long","T_N","T_E","CalcAzimuth","EstAzimuth"
"8814",8814,"7/8/2019","17:28:49",87,37.2,1,84,"T5","D9",42.91743662,-92.6884021,4751693.43,525431.82,42.91869874,-92.6871075,4751833.976,525536.961,216.913374476452,159
"8815",8815,"7/8/2019","17:28:50",87,37.1,1,85,"T5","D9",42.91743662,-92.6884021,4751693.43,525431.82,42.91869874,-92.6871075,4751833.976,525536.961,216.913374476452,159
"8816",8816,"7/8/2019","17:28:54",87,37.1,2,87,"T5","D9",42.91743662,-92.6884021,4751693.43,525431.82,42.91869874,-92.6871075,4751833.976,525536.961,216.913374476452,97
"8817",8817,"7/8/2019","17:28:55",87,37.1,2,87,"T5","D9",42.91743662,-92.6884021,4751693.43,525431.82,42.91869874,-92.6871075,4751833.976,525536.961,216.913374476452,97
"8818",8818,"7/8/2019","17:28:57",87,37.1,2,87,"T5","D9",42.91743662,-92.6884021,4751693.43,525431.82,42.91869874,-92.6871075,4751833.976,525536.961,216.913374476452,97
"8834",8834,"7/8/2019","17:29:42",87,37.2,2,84,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,97
"8835",8835,"7/8/2019","17:29:44",87,37.2,2,84,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,97
"8836",8836,"7/8/2019","17:29:53",87,37.2,4,74,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,346
"8837",8837,"7/8/2019","17:29:55",87,37.2,4,75,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,346
"8838",8838,"7/8/2019","17:29:57",87,37.2,4,76,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,346
"8839",8839,"7/8/2019","17:30:00",87,37.2,1,85,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,159
"8840",8840,"7/8/2019","17:30:01",87,37.2,1,87,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,159
"8841",8841,"7/8/2019","17:30:03",87,37.2,1,86,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,159
"8842",8842,"7/8/2019","17:30:06",87,37.2,2,83,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,97
"8843",8843,"7/8/2019","17:30:08",87,37.2,2,84,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,97
"8844",8844,"7/8/2019","17:30:18",87,37.2,4,73,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,346
"8845",8845,"7/8/2019","17:30:19",87,37.2,4,74,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,346
"8846",8846,"7/8/2019","17:30:21",87,37.2,4,72,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,346
"8847",8847,"7/8/2019","17:30:24",87,37.2,1,85,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,159
"8848",8848,"7/8/2019","17:30:26",87,37.2,1,85,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,159
"8849",8849,"7/8/2019","17:30:29",87,37.2,2,84,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,97
"8850",8850,"7/8/2019","17:30:30",87,37.2,2,84,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,97
"8851",8851,"7/8/2019","17:30:32",87,37.2,2,84,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,97
"8852",8852,"7/8/2019","17:30:42",87,37.1,4,75,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,346
"8853",8853,"7/8/2019","17:30:43",87,37.1,4,72,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,346
"8854",8854,"7/8/2019","17:30:45",87,37.2,4,73,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,346
"8855",8855,"7/8/2019","17:30:48",87,37.2,1,85,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,159
"8856",8856,"7/8/2019","17:30:50",87,37.2,1,84,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,159
"8857",8857,"7/8/2019","17:30:53",87,37.2,2,83,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,97
"8858",8858,"7/8/2019","17:30:55",87,37.2,2,83,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,97
"8859",8859,"7/8/2019","17:30:56",87,37.2,2,83,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,97
"8860",8860,"7/8/2019","17:31:06",87,37.2,4,73,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,346
"8861",8861,"7/8/2019","17:31:08",87,37.2,4,71,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,346
"8862",8862,"7/8/2019","17:31:11",87,37.2,1,84,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,159
"8863",8863,"7/8/2019","17:31:12",87,37.2,1,84,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,159
"8864",8864,"7/8/2019","17:31:14",87,37.2,1,84,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,159
"8865",8865,"7/8/2019","17:31:17",87,37.2,2,84,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,97
"8866",8866,"7/8/2019","17:31:19",87,37.2,2,83,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,97
"8867",8867,"7/8/2019","17:31:21",87,37.2,2,85,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,97
"8868",8868,"7/8/2019","17:31:30",87,37.2,4,72,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,346
"8869",8869,"7/8/2019","17:31:32",87,37.2,4,72,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,346
"8870",8870,"7/8/2019","17:31:35",87,37.2,1,85,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,159
"8871",8871,"7/8/2019","17:31:37",87,37.2,1,85,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,159
"8872",8872,"7/8/2019","17:31:38",87,37.2,1,85,"T5","D10",42.91729006,-92.68818042,4751677.222,525449.973,42.91869874,-92.6871075,4751833.976,525536.961,209.152175757984,159
"8895",8895,"7/8/2019","17:32:41",87,37.1,4,78,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,346
"8896",8896,"7/8/2019","17:32:43",87,37.2,4,77,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,346
"8897",8897,"7/8/2019","17:32:45",87,37.2,4,77,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,346
"8898",8898,"7/8/2019","17:32:48",87,37.1,1,89,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,159
"8899",8899,"7/8/2019","17:32:49",87,37.2,1,90,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,159
"8900",8900,"7/8/2019","17:32:51",87,37.1,1,89,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,159
"8901",8901,"7/8/2019","17:32:54",87,37.1,2,85,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,97
"8902",8902,"7/8/2019","17:32:56",87,37.1,2,87,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,97
"8903",8903,"7/8/2019","17:32:59",87,37.1,3,65,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,39
"8905",8905,"7/8/2019","17:33:06",87,37.1,4,74,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,346
"8906",8906,"7/8/2019","17:33:07",87,37.1,4,75,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,346
"8907",8907,"7/8/2019","17:33:09",87,37.1,4,75,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,346
"8908",8908,"7/8/2019","17:33:12",87,37.1,1,92,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,159
"8909",8909,"7/8/2019","17:33:14",87,37.1,1,89,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,159
"8910",8910,"7/8/2019","17:33:17",87,37.1,2,88,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,97
"8911",8911,"7/8/2019","17:33:18",87,37.1,2,88,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,97
"8912",8912,"7/8/2019","17:33:20",87,37.1,2,88,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,97
"8913",8913,"7/8/2019","17:33:23",87,37.1,3,70,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,39
"8914",8914,"7/8/2019","17:33:25",87,37.1,3,71,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,39
"8915",8915,"7/8/2019","17:33:27",87,37.1,3,70,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,39
"8916",8916,"7/8/2019","17:33:30",87,37.1,4,78,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,346
"8917",8917,"7/8/2019","17:33:31",87,37.1,4,73,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,346
"8918",8918,"7/8/2019","17:33:35",87,37.1,1,87,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,159
"8919",8919,"7/8/2019","17:33:36",87,37.1,1,87,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,159
"8920",8920,"7/8/2019","17:33:38",87,37.1,1,88,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,159
"8921",8921,"7/8/2019","17:33:41",87,37.2,2,86,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,97
"8922",8922,"7/8/2019","17:33:43",87,37.2,2,86,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,97
"8923",8923,"7/8/2019","17:33:44",87,37.1,2,86,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,97
"8924",8924,"7/8/2019","17:33:48",87,37.2,3,66,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,39
"8925",8925,"7/8/2019","17:33:49",87,37.2,3,68,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,39
"8926",8926,"7/8/2019","17:33:51",87,37.1,3,66,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,39
"8927",8927,"7/8/2019","17:33:54",87,37.2,4,74,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,346
"8928",8928,"7/8/2019","17:33:56",87,37.2,4,75,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,346
"8929",8929,"7/8/2019","17:33:59",87,37.2,1,87,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,159
"8930",8930,"7/8/2019","17:34:01",87,37.2,1,87,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,159
"8931",8931,"7/8/2019","17:34:02",87,37.2,1,86,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,159
"8932",8932,"7/8/2019","17:34:05",87,37.2,2,84,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,97
"8933",8933,"7/8/2019","17:34:07",87,37.2,2,86,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,97
"8934",8934,"7/8/2019","17:34:09",87,37.2,2,86,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,97
"8935",8935,"7/8/2019","17:34:12",87,37.2,3,67,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,39
"8936",8936,"7/8/2019","17:34:13",87,37.2,3,66,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,39
"8937",8937,"7/8/2019","17:34:17",87,37.2,4,79,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,346
"8938",8938,"7/8/2019","17:34:18",87,37.2,4,78,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,346
"8939",8939,"7/8/2019","17:34:20",87,37.2,4,79,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,346
"8940",8940,"7/8/2019","17:34:23",87,37.2,1,90,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,159
"8941",8941,"7/8/2019","17:34:25",87,37.2,1,89,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,159
"8942",8942,"7/8/2019","17:34:26",87,37.2,1,90,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,159
"8943",8943,"7/8/2019","17:34:30",87,37.2,2,89,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,97
"8944",8944,"7/8/2019","17:34:31",87,37.2,2,89,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,97
"8945",8945,"7/8/2019","17:34:33",87,37.2,2,87,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,97
"8946",8946,"7/8/2019","17:34:36",87,37.2,3,68,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,39
"8947",8947,"7/8/2019","17:34:38",87,37.2,3,69,"T5","D11",42.91714567,-92.68795613,4751661.256,525468.339,42.91869874,-92.6871075,4751833.976,525536.961,201.809621822955,39
"8990",8990,"7/8/2019","17:36:23",87,37.1,4,76,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,346
"8991",8991,"7/8/2019","17:36:24",87,37.1,4,77,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,346
"8992",8992,"7/8/2019","17:36:26",87,37.1,4,75,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,346
"8993",8993,"7/8/2019","17:36:29",87,37.1,1,87,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,159
"8994",8994,"7/8/2019","17:36:31",87,37.1,1,88,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,159
"8995",8995,"7/8/2019","17:36:32",87,37.2,1,87,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,159
"8996",8996,"7/8/2019","17:36:36",87,37.1,2,86,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,97
"8997",8997,"7/8/2019","17:36:37",87,37.2,2,86,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,97
"8998",8998,"7/8/2019","17:36:39",87,37.1,2,86,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,97
"8999",8999,"7/8/2019","17:36:42",87,37.2,3,70,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,39
"9000",9000,"7/8/2019","17:36:44",87,37.2,3,68,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,39
"9001",9001,"7/8/2019","17:36:47",87,37.2,4,75,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,346
"9002",9002,"7/8/2019","17:36:49",87,37.2,4,75,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,346
"9003",9003,"7/8/2019","17:36:50",87,37.2,4,74,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,346
"9004",9004,"7/8/2019","17:36:53",87,37.2,1,86,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,159
"9005",9005,"7/8/2019","17:36:55",87,37.2,1,86,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,159
"9006",9006,"7/8/2019","17:36:57",87,37.2,1,86,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,159
"9007",9007,"7/8/2019","17:37:00",87,37.2,2,82,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,97
"9008",9008,"7/8/2019","17:37:01",87,37.2,2,84,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,97
"9009",9009,"7/8/2019","17:37:05",87,37.2,3,67,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,39
"9010",9010,"7/8/2019","17:37:06",87,37.2,3,67,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,39
"9011",9011,"7/8/2019","17:37:08",87,37.2,3,68,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,39
"9012",9012,"7/8/2019","17:37:11",87,37.2,4,72,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,346
"9013",9013,"7/8/2019","17:37:13",87,37.2,4,73,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,346
"9014",9014,"7/8/2019","17:37:14",87,37.2,4,73,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,346
"9015",9015,"7/8/2019","17:37:18",87,37.2,1,85,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,159
"9016",9016,"7/8/2019","17:37:19",87,37.2,1,86,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,159
"9017",9017,"7/8/2019","17:37:21",87,37.2,1,85,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,159
"9018",9018,"7/8/2019","17:37:24",87,37.2,2,82,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,97
"9019",9019,"7/8/2019","17:37:26",87,37.2,2,83,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,97
"9020",9020,"7/8/2019","17:37:29",87,37.2,3,68,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,39
"9021",9021,"7/8/2019","17:37:31",87,37.2,3,69,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,39
"9022",9022,"7/8/2019","17:37:32",87,37.2,3,68,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,39
"9023",9023,"7/8/2019","17:37:35",87,37.2,4,72,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,346
"9024",9024,"7/8/2019","17:37:37",87,37.2,4,72,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,346
"9025",9025,"7/8/2019","17:37:39",87,37.2,4,74,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,346
"9026",9026,"7/8/2019","17:37:42",87,37.2,1,86,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,159
"9027",9027,"7/8/2019","17:37:43",87,37.2,1,87,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,159
"9028",9028,"7/8/2019","17:37:47",87,37.2,2,85,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,97
"9029",9029,"7/8/2019","17:37:48",87,37.2,2,84,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,97
"9030",9030,"7/8/2019","17:37:50",87,37.2,2,84,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,97
"9031",9031,"7/8/2019","17:37:53",87,37.2,3,68,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,39
"9032",9032,"7/8/2019","17:37:55",87,37.2,3,68,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,39
"9033",9033,"7/8/2019","17:37:56",87,37.2,3,69,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,39
"9034",9034,"7/8/2019","17:38:00",87,37.2,4,74,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,346
"9035",9035,"7/8/2019","17:38:01",87,37.2,4,74,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,346
"9036",9036,"7/8/2019","17:38:03",87,37.2,4,74,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,346
"9037",9037,"7/8/2019","17:38:06",87,37.2,1,85,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,159
"9038",9038,"7/8/2019","17:38:08",87,37.2,1,88,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,159
"9039",9039,"7/8/2019","17:38:11",87,37.2,2,84,"T5","D12",42.91699843,-92.68774161,4751644.97,525485.908,42.91869874,-92.6871075,4751833.976,525536.961,195.275950861078,97
