"","X","Date","Time","Channel","BPM","Antenna","Power","Tower","L_ID","L_Lat","L_Long","L_N","L_E","T_Lat","T_Long","T_N","T_E","CalcAzimuth","EstAzimuth"
"8614",8614,"7/7/2019","17:03:26",87,36.8,4,127,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,346
"8615",8615,"7/7/2019","17:03:29",87,36.8,1,127,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,159
"8616",8616,"7/7/2019","17:03:31",87,36.8,1,130,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,159
"8617",8617,"7/7/2019","17:03:32",87,36.8,1,128,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,159
"8618",8618,"7/7/2019","17:03:36",87,36.9,2,129,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,97
"8619",8619,"7/7/2019","17:03:37",87,36.8,2,127,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,97
"8620",8620,"7/7/2019","17:03:39",87,36.9,2,130,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,97
"8621",8621,"7/7/2019","17:03:42",87,36.9,3,96,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,39
"8622",8622,"7/7/2019","17:03:44",87,36.9,3,96,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,39
"8623",8623,"7/7/2019","17:03:47",87,36.9,4,125,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,346
"8624",8624,"7/7/2019","17:03:49",87,36.9,4,124,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,346
"8625",8625,"7/7/2019","17:03:50",87,36.9,4,124,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,346
"8626",8626,"7/7/2019","17:03:54",87,36.9,1,127,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,159
"8627",8627,"7/7/2019","17:03:55",87,36.9,1,127,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,159
"8628",8628,"7/7/2019","17:03:57",87,36.9,1,126,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,159
"8629",8629,"7/7/2019","17:04:00",87,36.9,2,130,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,97
"8630",8630,"7/7/2019","17:04:02",87,36.9,2,131,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,97
"8631",8631,"7/7/2019","17:04:05",87,37,3,97,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,39
"8632",8632,"7/7/2019","17:04:07",87,37,3,97,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,39
"8633",8633,"7/7/2019","17:04:08",87,37,3,96,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,39
"8634",8634,"7/7/2019","17:04:11",87,37,4,123,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,346
"8635",8635,"7/7/2019","17:04:13",87,37,4,123,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,346
"8636",8636,"7/7/2019","17:04:15",87,37,4,123,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,346
"8637",8637,"7/7/2019","17:04:18",87,37,1,127,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,159
"8638",8638,"7/7/2019","17:04:20",87,37,1,126,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,159
"8639",8639,"7/7/2019","17:04:23",87,37,2,130,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,97
"8640",8640,"7/7/2019","17:04:24",87,37,2,128,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,97
"8641",8641,"7/7/2019","17:04:26",87,37,2,128,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,97
"8642",8642,"7/7/2019","17:04:29",87,37,3,95,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,39
"8643",8643,"7/7/2019","17:04:31",87,37,3,95,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,39
"8644",8644,"7/7/2019","17:04:33",87,37,3,93,"T5","T5-15",42.91858134,-92.68736177,4751820.862,525516.257,42.91869874,-92.6871075,4751833.976,525536.961,237.769479214603,39
"8655",8655,"7/7/2019","17:05:00",87,36.8,4,125,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,346
"8656",8656,"7/7/2019","17:05:02",87,36.8,4,125,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,346
"8657",8657,"7/7/2019","17:05:05",87,36.8,1,137,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,159
"8658",8658,"7/7/2019","17:05:07",87,36.8,1,137,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,159
"8659",8659,"7/7/2019","17:05:08",87,36.8,1,136,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,159
"8660",8660,"7/7/2019","17:05:12",87,36.8,2,127,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,97
"8661",8661,"7/7/2019","17:05:13",87,36.8,2,127,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,97
"8662",8662,"7/7/2019","17:05:15",87,36.8,2,129,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,97
"8663",8663,"7/7/2019","17:05:18",87,36.7,3,99,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,39
"8664",8664,"7/7/2019","17:05:20",87,36.7,3,99,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,39
"8665",8665,"7/7/2019","17:05:23",87,36.7,4,127,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,346
"8666",8666,"7/7/2019","17:05:25",87,36.7,4,125,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,346
"8667",8667,"7/7/2019","17:05:26",87,36.7,4,125,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,346
"8668",8668,"7/7/2019","17:05:30",87,36.7,1,139,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,159
"8669",8669,"7/7/2019","17:05:31",87,36.7,1,139,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,159
"8670",8670,"7/7/2019","17:05:33",87,36.7,1,139,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,159
"8671",8671,"7/7/2019","17:05:36",87,36.7,2,128,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,97
"8672",8672,"7/7/2019","17:05:38",87,36.7,2,128,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,97
"8673",8673,"7/7/2019","17:05:41",87,36.7,3,93,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,39
"8674",8674,"7/7/2019","17:05:43",87,36.7,3,92,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,39
"8675",8675,"7/7/2019","17:05:44",87,36.7,3,93,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,39
"8676",8676,"7/7/2019","17:05:48",87,36.7,4,129,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,346
"8677",8677,"7/7/2019","17:05:49",87,36.7,4,128,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,346
"8678",8678,"7/7/2019","17:05:51",87,36.7,4,128,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,346
"8679",8679,"7/7/2019","17:05:54",87,36.7,1,138,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,159
"8680",8680,"7/7/2019","17:05:56",87,36.7,1,139,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,159
"8681",8681,"7/7/2019","17:05:59",87,36.7,2,126,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,97
"8682",8682,"7/7/2019","17:06:01",87,36.7,2,126,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,97
"8683",8683,"7/7/2019","17:06:02",87,36.7,2,128,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,97
"8684",8684,"7/7/2019","17:06:06",87,36.7,3,97,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,39
"8685",8685,"7/7/2019","17:06:07",87,36.7,3,97,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,39
"8686",8686,"7/7/2019","17:06:09",87,36.7,3,96,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,39
"8687",8687,"7/7/2019","17:06:12",87,36.7,4,128,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,346
"8688",8688,"7/7/2019","17:06:14",87,36.7,4,128,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,346
"8689",8689,"7/7/2019","17:06:17",87,36.7,1,140,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,159
"8690",8690,"7/7/2019","17:06:19",87,36.6,1,139,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,159
"8691",8691,"7/7/2019","17:06:20",87,36.6,1,140,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,159
"8692",8692,"7/7/2019","17:06:24",87,36.7,2,128,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,97
"8693",8693,"7/7/2019","17:06:25",87,36.6,2,129,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,97
"8694",8694,"7/7/2019","17:06:27",87,36.7,2,129,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,97
"8695",8695,"7/7/2019","17:06:30",87,36.7,3,96,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,39
"8696",8696,"7/7/2019","17:06:32",87,36.7,3,91,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,39
"8697",8697,"7/7/2019","17:06:35",87,36.7,4,129,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,346
"8698",8698,"7/7/2019","17:06:37",87,36.7,4,128,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,346
"8699",8699,"7/7/2019","17:06:38",87,36.7,4,128,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,346
"8700",8700,"7/7/2019","17:06:42",87,36.7,1,142,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,159
"8701",8701,"7/7/2019","17:06:43",87,36.7,1,142,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,159
"8702",8702,"7/7/2019","17:06:45",87,36.7,1,142,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,159
"8703",8703,"7/7/2019","17:06:48",87,36.7,2,128,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,97
"8704",8704,"7/7/2019","17:06:50",87,36.7,2,129,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,97
"8705",8705,"7/7/2019","17:06:53",87,36.7,3,93,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,39
"8706",8706,"7/7/2019","17:06:55",87,36.7,3,92,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,39
"8707",8707,"7/7/2019","17:06:56",87,36.7,3,92,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,39
"8708",8708,"7/7/2019","17:07:00",87,36.7,4,130,"T5","T5-16",42.91851765,-92.68726711,4751813.819,525524.009,42.91869874,-92.6871075,4751833.976,525536.961,212.840573771109,346
"8823",8823,"7/7/2019","18:08:14",87,36.4,2,66,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,97
"8824",8824,"7/7/2019","18:08:15",87,36.2,2,65,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,97
"8825",8825,"7/7/2019","18:08:20",87,36.5,3,70,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,39
"8826",8826,"7/7/2019","18:08:22",87,36.5,3,71,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,39
"8827",8827,"7/7/2019","18:08:25",87,36.5,4,69,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,346
"8828",8828,"7/7/2019","18:08:27",87,36.4,4,66,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,346
"8829",8829,"7/7/2019","18:08:28",87,36.3,4,65,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,346
"8831",8831,"7/7/2019","18:08:43",87,36.3,3,66,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,39
"8832",8832,"7/7/2019","18:08:45",87,36.5,3,67,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,39
"8833",8833,"7/7/2019","18:08:47",87,36.4,3,65,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,39
"8834",8834,"7/7/2019","18:09:01",87,36.4,2,68,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,97
"8835",8835,"7/7/2019","18:09:03",87,36.4,2,68,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,97
"8836",8836,"7/7/2019","18:09:05",87,36.4,2,68,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,97
"8837",8837,"7/7/2019","18:09:08",87,36.4,3,72,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,39
"8838",8838,"7/7/2019","18:09:10",87,36.4,3,73,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,39
"8839",8839,"7/7/2019","18:09:26",87,36.4,2,72,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,97
"8840",8840,"7/7/2019","18:09:28",87,36.3,2,70,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,97
"8841",8841,"7/7/2019","18:09:31",87,36.4,3,71,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,39
"8842",8842,"7/7/2019","18:09:33",87,36.3,3,73,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,39
"8843",8843,"7/7/2019","18:09:34",87,36.3,3,77,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,39
"8844",8844,"7/7/2019","18:09:38",87,36.3,4,66,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,346
"8845",8845,"7/7/2019","18:09:39",87,36.3,4,70,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,346
"8846",8846,"7/7/2019","18:09:41",87,36.3,4,68,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,346
"8847",8847,"7/7/2019","18:09:49",87,36.3,2,68,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,97
"8848",8848,"7/7/2019","18:09:51",87,36.3,2,69,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,97
"8849",8849,"7/7/2019","18:09:53",87,36.3,2,74,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,97
"8850",8850,"7/7/2019","18:09:56",87,36.3,3,78,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,39
"8851",8851,"7/7/2019","18:09:58",87,36.3,3,79,"T5","T2-01",42.92050154,-92.68720741,4752034.141,525528.062,42.91869874,-92.6871075,4751833.976,525536.961,357.676009354429,39
"8856",8856,"7/7/2019","18:35:31",87,36.5,4,70,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,346
"8857",8857,"7/7/2019","18:35:33",87,36.5,4,71,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,346
"8858",8858,"7/7/2019","18:35:43",87,36.5,2,70,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,97
"8859",8859,"7/7/2019","18:35:45",87,36.5,2,70,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,97
"8860",8860,"7/7/2019","18:35:46",87,36.5,2,68,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,97
"8861",8861,"7/7/2019","18:35:50",87,36.5,3,74,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,39
"8862",8862,"7/7/2019","18:35:51",87,36.5,3,75,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,39
"8863",8863,"7/7/2019","18:35:54",87,36.5,4,67,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,346
"8864",8864,"7/7/2019","18:35:56",87,36.5,4,68,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,346
"8865",8865,"7/7/2019","18:35:58",87,36.5,4,67,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,346
"8866",8866,"7/7/2019","18:36:08",87,36.5,2,67,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,97
"8867",8867,"7/7/2019","18:36:09",87,36.5,2,69,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,97
"8868",8868,"7/7/2019","18:36:13",87,36.5,3,74,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,39
"8869",8869,"7/7/2019","18:36:14",87,36.5,3,73,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,39
"8870",8870,"7/7/2019","18:36:16",87,36.5,3,74,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,39
"8871",8871,"7/7/2019","18:36:19",87,36.5,4,66,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,346
"8872",8872,"7/7/2019","18:36:21",87,36.6,4,70,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,346
"8873",8873,"7/7/2019","18:36:22",87,36.5,4,68,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,346
"8874",8874,"7/7/2019","18:36:31",87,36.5,2,66,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,97
"8875",8875,"7/7/2019","18:36:32",87,36.5,2,66,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,97
"8876",8876,"7/7/2019","18:36:34",87,36.6,2,67,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,97
"8877",8877,"7/7/2019","18:36:37",87,36.5,3,74,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,39
"8878",8878,"7/7/2019","18:36:39",87,36.6,3,73,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,39
"8879",8879,"7/7/2019","18:36:40",87,36.6,3,71,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,39
"8880",8880,"7/7/2019","18:36:44",87,36.5,4,68,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,346
"8881",8881,"7/7/2019","18:36:45",87,36.6,4,68,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,346
"8882",8882,"7/7/2019","18:36:55",87,36.6,2,67,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,97
"8883",8883,"7/7/2019","18:36:57",87,36.6,2,68,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,97
"8884",8884,"7/7/2019","18:36:59",87,36.6,2,69,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,97
"8885",8885,"7/7/2019","18:37:02",87,36.6,3,74,"T5","T2-11",42.92093905,-92.68724074,4752082.715,525525.161,42.91869874,-92.6871075,4751833.976,525536.961,357.506207701573,39
